id,platce,platce_ico,dodavatel,dodavatel_ico,hodnota_czk,datum,rok,predmet,je_skola
36463125,Hlavní město Praha,00064581,Decorum spol. s r.o.,26421259,9209156.0,2026-01-16,2026,"smlouva o dílo § 2586 a násl. NOZ: Realizace stavby č. ORG 0047100 &quot;SOŠ Jarov, P9 - revitalizace objektu - praktick",False
36439153,Základní škola B. Němcové Dačice,75000041,FITHAM s.r.o.,27338053,197000.0,2026-01-15,2026,Vybavení a podlaha posilovny,True
36380509,"Základní škola Pod Skalkou, Rožnov p. R., příspěvková organizace",45211761,MULTIP Moravia s.r.o.,16627971,288236.91,2025-12-30,2025,Obejdnávka - nábytek,True
36373621,"Základní škola a Mateřská škola, Praha 4, Sdružení 1080",61384518,MULTIP Moravia s.r.o.,16627971,455000.0,2025-12-31,2025,Vybavení školy - lavice a židle,True
36359653,"Základní škola Benešov, Dukelská 1818",75033071,AJAX CZ s.r.o.,28977653,66792.0,2026-01-13,2026,Pracovní desky - Fyzika,True
36350829,"Základní škola T.G.Masaryka Otrokovice, příspěvková organizace",75020238,SKOLATO s.r.o.,05459818,259477.69,2025-12-29,2025,Objednávka_Nábytek,True
36339837,"Základní škola, Ostrava-Poruba, J. Valčíka 4411, příspěvková organizace",64627918,Baar Group s.r.o.,06745342,65388.43,2025-12-22,2025,Objednávka - židle a lavice TERI,True
36331617,Základní škola Novoborská,61381276,Tomáš Savka,60222433,86580.0,2025-12-18,2025,"Lavice, židle 5-7",True
36319929,"Základní škola Václava Havla, Poděbrady, Na Valech 45, okres Nymburk",61631485,Křovina s.r.o.,26424819,215456.84,2025-12-31,2025,"Objednávka nábytku do tříd (lavice, židle)",True
36308085,"Základní škola Antonína Baráka Lovosice, Sady pionýrů 361/4, okres Litoměřice",46771816,POPROKAN s.r.o.,64051218,143189.37,2025-12-29,2025,Objednávka žákovských lavic a židlí,True
36281397,"Základní škola Emila Zátopka Zlín, Univerzitní 2701, příspěvková organizace",71007997,Petr Tuma,12696978,213000.0,2026-01-06,2026,Objednávka lavic a židlí,True
36276917,Základní škola Novoborská,61381276,Tomáš Savka,60222433,88979.34,2025-12-10,2025,"Lavice, židle vel. 3-5",True
36222849,Základní škola a Mateřská škola Tupolevova,60445939,MY DVA holding a.s.,25676059,198677.16,2025-12-30,2025,Objednávka jídelních setů 10 ks,True
36222689,"Střední průmyslová škola, Česká Lípa, Havlíčkova 426, příspěvková organizace",48283142,SANTAL spol. s r. o.,42408121,330978.0,2025-12-30,2025,Dodávka nábytku,True
36218549,Město Broumov,00272523,"Kooperativa pojišťovna, a.s., Vienna Insurance Group",47116617,115438.0,2025-12-19,2025,Pojistná smlouva č. 7721191152 - pojištění majetku města a odpovědnosti - dodatek č. 2,False
36218209,"Základní škola, Praha 2, Sázavská 5",48132926,ALUXXON - TABULE s.r.o.,27151727,145500.0,2025-12-22,2025,Dodání zboží-školní lavice a židle,True
36212405,Generali Česká pojišťovna a.s.,45272956,"Dětský domov se školou, základní škola a školní jídelna, Bystřice pod Hostýnem, ",63458896,186295.0,2025-11-26,2025,Pojištění majetku a odpovědnosti ,False
36210557,"Gymnázium, České Budějovice, Jírovcova 8",60076101,Moderní škola s.r.o.,28607376,177105.28,2025-12-29,2025,Objednávka nábytku do třídy,True
36205141,"Základní škola a střední škola Karlovy Vary, příspěvková organizace",66362725,Baar Group s.r.o.,06745342,54904.96,2025-12-19,2025,nákup školního nábytku,True
36196941,"Střední škola technická a zemědělská, Nový Jičín, příspěvková organizace",00848077,StrongGear s.r.o.,04099001,68812.0,2025-12-22,2025,Objednávka vybavení TV-posilovny,True
36188869,Město Semily,00276111,TENTino s.r.o.,25950525,86576.04,2025-12-22,2025,"kupní smlouva_3x nůžkové altány, 10 ks pivních setů",False
36178669,"Gymnázium Hladnov a Jazyková škola s právem státní jazykové zkoušky, Ostrava, příspěvková organizace",00842753,"www.scio.cz, s.r.o.",27156125,58800.0,2025-11-19,2025,Nájem nebytových prostor - učebny - zkoušky SCIO 12/25-06/26,True
36158441,"Lesy města Brna, a.s.",60713356,"Základní škola a Mateřská škola, Deblín, okres Brno-venkov, příspěvková organiza",75003082,92000.0,2025-12-09,2025,Objednávka lavice,False
36155209,Moravskoslezský kraj,70890692,"Statutární město Ostrava, městský obvod Petřkovice",00845451,5055254.44,2025-12-19,2025,"Darovací smlouva - dar movitých věcí - ZUŠ Ostrava-Petřkovice, Hlučínská 7, příspěvková organizace",False
36154373,"Mateřská škola, Kroměříž, Gorkého 2566, příspěvková organizace",70995532,Jiří Pišťáček,75918242,129034.4,2025-11-28,2025,Šatny pro děti,True
36134025,"Základní škola a Mateřská škola Olomouc, Dvorského 33, příspěvková organizace",70631042,PETONA CZECH s. r. o.,04402618,153500.0,2025-12-17,2025,Dodávka žákovských lavic a židlí,True
36132721,"Střední škola živnostenská Sokolov, příspěvková organizace",75059151,Vyšší policejní škola a Střední policejní škola Ministerstva vnitra v Praze,48135453,1495365.0,2024-12-18,2024,Dodatek č. 3 - vyřazení majetku,True
36123809,"Střední škola, Základní škola a Mateřská škola, Frýdek-Místek, příspěvková organizace",69610134,EduVision s.r.o.,17803039,412800.0,2025-07-01,2025,Smlouva na dodání souvisejících komponentů venkovní učebny,True
36120765,"Základní škola Praha 7, Korunovační 8",61389820,Křovina s.r.o.,26424819,81176.0,2025-12-18,2025,Nákup jednomístných lavic a žákovský židlí - 20ks,True
36108197,KruV - RS (Kraj Vysočina),70890749,Město Moravské Budějovice,00289931,1770956.0,2025-12-08,2025,Smlouva o poskytnutí dotace ZZ02792.0003 - Zásady Zastupitelstva Kraje Vysočina pro poskytování dotací na rozvoj veřejné,False
36105269,Základní škola Brána jazyků s rozšířenou výukou matematiky,60436123,MULTIP Moravia s.r.o.,16627971,157649.24,2025-12-17,2025,Žákovské lavice a židle,True
36098029,"Základní škola a mateřská škola Petra Strozziho, Praha 8, Za Invalidovnou 3",60461853,Josef Bláha,48956881,285690.0,2025-12-05,2025,Objednávka,True
36097837,"Krajské centrum vzdělávání a Jazyková škola s právem státní jazykové zkoušky, Plzeň, sady 5. května 42",49774191,Vladimír Lederer,46775161,1844565.0,2025-12-11,2025,Poskytování úklidových prací,True
36091001,"Gymnázium F. X. Šaldy, Liberec 11, Partyzánská 530, příspěvková organizace",46748016,"www.scio.cz, s.r.o.",27156125,55000.0,2025-12-15,2025,Smlouva o nájmu nebytových prostor,True
36083577,"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Mladá Boleslav, příspěvková organizace",48683884,SUPERSEKTOR s.r.o.,28290950,62438.02,2025-12-16,2025,Objednávka lavic,True
36083189,Základní škola a Mateřská škola Na Balabence,61387525,Savka Office,60222433,167880.0,2025-11-25,2025,Lavice a židle,True
36081709,"Střední zdravotnická škola a Vyšší odborná škola zdravotnická, Nymburk, Soudní 20",00640824,"JP-KONTAKT, s.r.o.",25922378,62563.0,2025-12-16,2025,Plastové lavice - 11 ks,True
36076145,"Mateřská škola a Speciálně pedagogické centrum Jihlava, příspěvková organizace",63438933,PATROL group s.r.o.,46981233,70112.0,2025-12-16,2025,Rozšíření detekce požáru - přístavba MŠ Demlova 28,True
36075757,"Střední průmyslová škola stavební, Mělník, Českobratrská 386",49518933,Dvěděti.cz s.r.o.,09198580,123966.94,2025-11-19,2025,Objednávka školních lavic,True
36075685,"Základní škola Stříbro, Mánesova 485, příspěvková organizace",70937605,Baar Group s.r.o.,06745342,129136.36,2025-12-15,2025,Nábatek,True
36068325,"Obchodní akademie, Vyšší odborná škola zdravotnická a Střední zdravotnická škola, Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava",00836591,B2B Partner s.r.o.,27830306,99879.28,2025-12-15,2025,Nákup lavic a taburetů,True
36067057,Statutární město Brno,44992785,AKVAHELP METAL spol. s r.o.,25870084,14202771.52,2025-12-15,2025,smlouva o dílo &amp;quot; Rekonstrukce bazénu v objektu ZŠ nám. Svornosti 2025,False
36065789,"Masarykova základní škola Tanvald,příspěvková organizace",43256791,ESO R-MARKET spol. s r.o.,49966626,77052.1,2025-12-15,2025,Objednávka lavic a židlí,True
36050377,"Vyšší odborná škola, Obchodní akademie, Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky, Klatovy, Plánická 196",61781771,MY DVA holding a.s.,25676059,67596.5,2025-08-19,2025,vybavení třídy,True
36050281,"Střední škola elektrotechnická a energetická Sokolnice, příspěvková organizace",00380407,AC Interiér s.r.o.,28065247,201810.16,2025-12-11,2025,Školní vybavení - lavice,True
36042185,Univerzita Palackého v Olomouci,61989592,PSG Construction a.s.,05042020,384470000.0,2025-07-08,2025,Smlouva o dílo - UPOL - Rekonstrukce sportovní haly UP v Olomouci,False
36041465,"Masarykova základní škola, Praha 9 - Újezd nad Lesy, Polesná 1690",47608579,Kenast s.r.o.,27243397,94994.69,2025-12-15,2025,objednávka - dovybavení do školy Polesná 1690,True
36040713,"Střední škola technická a ekonomická Brno, Olomoucká, příspěvková organizace",00226475,MULTIP Moravia s.r.o.,16627971,116537.39,2025-12-12,2025,Dodávka školního nábytku,True
36029893,"Střední škola lodní dopravy a technických řemesel, Děčín VI, příspěvková organizace",14450488,ESO R-MARKET spol. s r.o.,49966626,177756.2,2025-12-11,2025,nákup školního nábytku ,True
36020621,"Střední průmyslová škola elektrotechnická, Praha 2, Ječná 30",61385301,Life ProKlassa s.r.o.,03784762,85442.0,2025-11-21,2025,Objednávka č.338/2025 na žákovské lavice a židle,True
36012773,"Gymnázium a Střední odborná škola dr. Václava Šmejkala, Ústí nad Labem, příspěvková organizace",44555512,Petr Březina,12784966,74800.0,2025-11-27,2025,dodávka venkovních stolů a lavic,True
35996993,"Základní škola Odry, Komenského 6, příspěvková organizace",00848191,MULTIP Moravia s.r.o.,16627971,88834.0,2025-11-26,2025,Dodávka nábytku - školní lavice a skříně na ZŠ Odry Komenského,True
35996065,Střední průmyslová škola Třebíč,66610702,FITNEMA s.r.o.,03554104,11529482.2,2025-12-10,2025,Smlouva o dílo - SPŠ Třebíč - víceúčelové hřiště a sportoviště,True
35985361,"Základní škola Moravské Budějovice, Havlíčkova ul. 933, okres Třebíč",47438487,Zdeněk Dvořák,03201040,244200.0,2025-12-02,2025,Smlouva o dílo - sezení v tělocvičně,True
35984613,Město Vimperk,00250805,OBJEKTOR ARCHITEKTI s.r.o.,08705895,470000.0,2025-12-09,2025,Smlouva o dílo - Architektonické studie veřejných prostranství,False
35978781,"Základní škola, Jablonec nad Nisou, Liberecká 1734/31, příspěvková organizace",60254190,NÁBYTEK HONZA s.r.o.,27198821,94688.0,2025-12-08,2025,Objednávka setů lavic pro žáky,True
35973573,"Základní škola Přerov, Želatovská 8",49558862,MULTIP Moravia s.r.o.,16627971,157097.52,2025-12-04,2025,Objednávka-nábytek do dvou kmenových tříd,True
35967077,"Základní škola Slaný, Politických vězňů 777, okres Kladno",43776761,STEELO Furniture s. r. o.,08062218,96170.0,2025-12-05,2025,Kupní smlouva,True
35961549,"Gymnázium a Střední odborná škola pedagogická, Liberec, Jeronýmova 425/27, příspěvková organizace",46748075,ABCD Služby školám s.r.o.,62244892,95904.0,2025-12-03,2025,Nákup lavic a židlí,True
35952153,Základní škola Brána jazyků s rozšířenou výukou matematiky,60436123,"Expometal, spol. s r.o.",26242257,57785.12,2025-12-08,2025,lavice,True
35936609,"Základní škola a mateřská škola Barrandov, Praha 5 - Hlubočepy, Chaplinovo nám. 1/615, příspěvková organizace",65993527,MY DVA holding a.s.,25676059,649979.33,2025-12-05,2025,objednávka_šatní skříňky pro 1. stupeň,True
35933009,"Základní škola Bučovice 710, příspěvková organizace",46271104,ALUXXON - TABULE s.r.o.,27151727,185400.0,2025-12-01,2025,"Objednávka - školní lavice, židle, katedra ",True
35920441,"Střední škola stravování a služeb Karlovy Vary, příspěvková organizace",00520055,"STASKO plus, spol. s r.o.",14707551,14676598.15,2025-12-05,2025,"Dodatek č. 1 smlouvy o dílo ""SPRAVEDLIVÁ TRANSFORMACE - projekt Odborné učebny GASTRO - 2. vypsání"" Část ""stavební práce",True
35920325,"Střední škola polytechnická, Olomouc, Rooseveltova 79",13643606,Moderní škola s.r.o.,28607376,161036.0,2025-11-27,2025,dodáni školního nábytku v provedení buk s PUR hranou a RAL 9006,True
35915385,Základní škola a Mateřská škola,62694863,ESO R-Market spol. s r.o.,49966626,167220.0,2025-12-05,2025,Objednávka žákovských lavic a židlí,True
35914113,"Střední zdravotnická škola a Vyšší odborná škola zdravotnická, Kladno, Havířská 1141",00066729,"HELAGO-CZ, s.r.o.",25963961,1569500.0,2025-12-01,2025,Kupní smlouva - vybavení do učebny odborných předmětů,True
35912093,"Základní škola Slezská Ostrava, Bohumínská 72, příspěvková organizace",70995362,TANA school s.r.o.,03035298,221100.0,2025-11-18,2025,Dodávka lavic a židlí ,True
35910649,Základní škola Brána jazyků s rozšířenou výukou matematiky,60436123,Truhlářství Jurek s.r.o.,05899443,80620.0,2025-12-04,2025,Vybavení do učeben,True
35904077,Univerzita Pardubice,00216275,ANAMET s.r.o.,25652150,1846000.0,2025-12-04,2025,Dodávka zařízení pro měření velikosti částic a zeta potenciálu,False
35896941,Statutární město Most,00266094,"Základní škola, Most, Václava Talicha 1855, příspěvková organizace",47325615,5531985.42,2025-12-03,2025,"smlouva o bezúplatném převodu, převod – majetek pořízený z dotací v rámci projektu Vybudování odborných učeben (rok 2019",False
35895365,"Dětský domov se školou, základní škola a školní jídelna, Vrchlabí, Al. Jiráska 617",60153261,Erik Pohořalý,07119283,304000.0,2025-11-05,2025,Smlouva o dílo ,True
35881761,Střední odborná škola Josefa Sousedíka Vsetín,13643878,Ing. Michal Stanek,11585617,404987.0,2025-11-28,2025,nákup posilovacích strojů pro žáky,True
35879641,"Základní škola a Mateřská škola při Fakultní nemocnici, Plzeň, alej Svobody 80",49777629,MAKRA DIDAKTA s.r.o.,27916758,50040.0,2025-12-01,2025,nábytek do MŠ Mirošov,True
35866809,"Mateřská škola, základní škola, praktická škola a dětský domov Kyjov, příspěvková organizace",70284849,ESO R-MARKET spol. s r.o.,49966626,96500.0,2025-11-10,2025,Nákup školního nábytku,True
35837401,Město Vrchlabí,00278475,Martin Šimůnek,65196538,1693541.0,2025-03-17,2025,Kupní smlouva - Kupní smlouva na Nábytek Bílá Vločka,False
35833173,Střední průmyslová škola Třebíč,66610702,MANN + HUMMEL (CZ) v.o.s.,47901977,70000.0,2025-11-28,2025,Darovací smlouva - na pořízení vybavení posilovny,True
35829529,statutární město Plzeň,00075370,MERCI s.r.o.,46966447,900998.36,2025-11-24,2025,"koupě, dodávka a montáž nového vybavení do budovy ZŠ GFK, Sokolovská 1165/54, Plzeň",False
35823177,Základní škola Praha - Kbely,61384780,OLMAN SERVICE s.r.o.,26293102,219450.0,2025-11-28,2025,Smlouva o poskytování pravidelných úklidových služeb a s nimi spojených ostatních činností pro Základní školu Praha - Kb,True
35820941,"Základní škola Brno, Otevřená 20a, příspěvková organizace",49466208,LIGNOMETAL s.r.o.,26956756,770576.4,2025-11-14,2025,Dodávka vybavení učeben. ,True
35796253,"Střední zdravotnická škola Brno, Jaselská, příspěvková organizace",00637998,MY DVA holding a.s.,25676059,299946.67,2025-11-20,2025,Objednávka dle projektu - Židle a lavice atyp,True
35790321,Univerzita Tomáše Bati ve Zlíně,70883521,"Navláčil stavební firma, s.r.o.",25301144,10158359.8,2025-11-26,2025,Dodatek č. 1 Smlouvy o dílo ze dne 28.5.2025,False
35783233,"Základní škola Valašské Meziříčí, Žerotínova 376, okres Vsetín, příspěvková organizace",45211353,MULTIP Moravia s.r.o.,16627971,111012.4,2025-11-25,2025,Objednávka školního nábytku,True
35771369,Univerzita Palackého v Olomouci,61989592,"E.PROXIMA, s.r.o.",25395602,41488932.15,2025-11-25,2025,Dodatek č. 4 ke Smlouvě o dílo - FTK/UPOL – Rekonstrukce infrastruktury v areálu Neředín (změna ceny),False
35771357,Univerzita Palackého v Olomouci,61989592,"E.PROXIMA, s.r.o.",25395602,41488932.15,2024-07-25,2024,Smlouva o dílo - FTK/UPOL – Rekonstrukce infrastruktury v areálu Neředín,False
35768613,"Vyšší odborná škola, Střední průmyslová škola a Jazyková škola s právem státní jazykové zkoušky, Kutná Hora, Masarykova 197",61924059,Diametral obchodní společnost s.r.o.,07716435,1625352.09,2025-11-20,2025,Diametral obchodní společnost - Kupní smlouva &quot;Učebna elektro silnoproud&quot;,True
35759937,Vysoká škola chemicko-technologická v Praze,60461373,ANAMET s.r.o.,25652150,2090000.0,2025-11-21,2025,Kupní smlouva - PROLAB_ Zařízení pro charakterizaci nanočástic a molekul metodou dynamického rozptylu světla,True
35751597,"Gymnázium, Praha 9, Českolipská 373",60445475,"www.scio.cz, s.r.o.",27156125,78840.0,2025-11-19,2025,Smlouva o pronájmu nebytových prostor - učebny,True
35750933,Ústecký kraj,70892156,"Labská plavební společnost, s.r.o.",27346471,1758517.74,2025-11-24,2025,Smlouva o veřejných službách v přepravě cestujících ve veřejné vodní dopravě k zajištění dopravní obslužnosti Ústeckého ,False
35745469,Statutární město Hradec Králové,00268810,S T A K O společnost s ručením omezeným,42228468,783954.64,2025-11-24,2025,"Smlouva o dílo-&quot;Obnova ZUŠ Střezina- v areálu  ZŠ a MŠ Jih, HK - SO 01, SO 03, SO 04, SO 08, SO 09, SO 10 a souvise",False
35737089,VYSOKÉ UČENÍ TECHNICKÉ V BRNĚ,00216305,Hotel Passage a.s.,01750062,406339.0,2025-11-18,2025,Konferenční rezervační smlouva - Ples FEKT a FIT 2026,False
35721289,"Gymnázium J. K. Tyla, Hradec Králové, Tylovo nábř. 682",62690060,"www.scio.cz, s.r.o.",27156125,50000.0,2025-11-20,2025,Smlouva o nájmu nebytových prostor - přijímačky nanečisto,True
35712893,"Střední škola strojírenská a elektrotechnická Brno, příspěvková organizace",00380431,MULTIP Moravia s.r.o.,16627971,297804.0,2025-11-12,2025,školní lavice a židle,True
35700681,"1. základní škola, Rakovník, Martinovského 153",47016973,MULTIP Moravia s.r.o.,16627971,62464.5,2025-11-21,2025,nákup lavic BINGO 2M,True
35696953,"Střední průmyslová škola strojírenská a Jazyková škola s právem státní jazykové zkoušky, Kolín IV, Heverova 191",48665860,M.A.S. Automation a.s.,25650513,88991.67,2025-10-23,2025,"Darovací smlouva  - lavice, židle, katedra",True
35692017,"Základní škola Jablunkov, Lesní 190, příspěvková organizace",68334265,"Základní škola Jablunkov, Lesní 190, příspěvková organizace",68334265,82200.86,2025-11-12,2025,Vybavení třídy,True
35691925,"Mateřská škola, základní škola a praktická škola Boskovice, příspěvková organizace",62075985,Pavlacký s.r.o.,63472902,5575742.0,2025-11-20,2025,Smlouva o provedení stavby - Multifunkční hřiště,True
35689945,"Pražská developerská společnost, příspěvková organizace",09211322,"DOPRAVNÍ A INŽENÝRSKÉ PROJEKTY s.r.o., zkráceně: DIPRO, spol. s r.o.",48592722,12950000.0,2025-10-22,2025,SMLOUVA NA VYTVOŘENÍ DOKUMENTACE STAVBY A VÝKON  INŽENÝRSKÉ ČINNOSTI       PROJEKČNÍ PRÁCE NA PROJEKT  „NOVÉ DVORY – VEŘ,False
35684749,"Škola Jaroslava Ježka, Mateřská škola, základní škola, praktická škola a základní umělecká škola pro zrakově postižené, Praha 1, Loretánská 19 a 17",48134546,Nadační fond Českého rozhlasu,26419068,286000.0,2025-11-14,2025,Nadační příspěvek - nákup kompenzačních pomůcek pro žáky Školy Jaroslava Ježka ,True
35680657,"Základní škola Turnov, 28. října 18, příspěvková organizace",00856126,Desmex s.r.o.,14155419,133287.6,2025-11-19,2025,Školní židle a lavice,True
35667133,"Základní škola Jeseník, příspěvková organizace",70599921,minimalistic s.r.o.,03055159,237009.0,2025-11-13,2025,objednávka 399/Nb/2025,True
35654985,Město Kuřim,00281964,Jaromír Mareš,13074237,784900.0,2024-07-17,2024,Kupní smlouva - Odborná učebna zeměpisu ZŠT - mobiliář,False
35651021,"Masarykova střední škola zemědělská a přírodovědná, Opava, příspěvková organizace",47813130,"KOVO, výrobní družstvo",00030325,225360.0,2025-11-14,2025,Objednávka na stavitelné židle DENIS a lavice DENIS,True
35627325,"Dětský domov se školou, středisko výchovné péče a základní škola, Chrudim, Čáslavská 624",60103264,Okresní soud v Benešově,00024490,96780.16,2025-10-30,2025,Darovací smlouva - Bezúplatný převod movitého majetku,True
35609493,"Střední odborná škola, Bruntál, příspěvková organizace",13643479,B2B Partner s.r.o.,27830306,105678.48,2025-11-13,2025,objednávka - nábytek,True
35606069,"Střední zemědělská škola a Střední odborné učiliště Čáslav, příspěvková organizace",49797999,HOKA interier s.r.o.,27062716,270000.0,2025-11-11,2025,"školní lavice, židle, katedra",True
35603297,Statutární město Karlovy Vary,00254657,"Základní škola Karlovy Vary, Krušnohorská 11, příspěvková organizace",69979359,6186054.69,2025-11-11,2025,"Smlouva o bezúplatném převodu ZŠ Karlovy Vary, Krušnohorská 11, PO (vybavení školní družiny, dílen a kabinetů)",False
35594661,Základní škola a mateřská škola Na Beránku v Praze 12,61386685,Lukáš Kubín,23709600,75600.0,2025-10-24,2025,Výroba a dodávka venkovního nábytku na zahradu mateřské školy,True
35585825,"Střední škola zemědělská a potravinářská, Klatovy, Národních mučedníků 141",61781797,animalco a.s.,00536458,599316.33,2025-11-05,2025,"Kupní smlouva - býci, krávy farma",True
35565461,Střední škola - Centrum odborné přípravy technické Kroměříž,00568945,Skolenka s.r.o.,03929591,323775.0,2025-11-11,2025,Kupní smlouva - pořízení školního nábytku 2025,True
35563889,"Střední odborná škola a Střední odborné učiliště, Nymburk, V Kolonii 1804",14451026,SKOLENKA s.r.o.,03929591,289650.0,2025-11-11,2025,Kupní smlouva- školní lavice a židle pro SOŠ a SOU Nymburk,True
35542357,"Základní škola Dr. Edvarda Beneše Mladá Boleslav, Laurinova 905, příspěvková organizace",62451511,B2B Partner s. r. o.,27830306,57253.0,2025-11-06,2025,Potvrzení objednávky,True
35539049,"Základní škola, Liberec, Aloisina výšina 642, příspěvková organizace",65100280,ABCD Služby školám s.r.o.,62244892,65851.0,2025-11-06,2025,Set školního nábytku ,True
35534525,Základní škola Žižkov,70877572,MULTIP Moravia s.r.o.,16627971,102035.36,2025-11-07,2025,Objednávka školních židlí a lavic,True
35511401,"Sociálně-právní institut, s.r.o.",61538353,"Obchodní akademie a jazyková škola s právem státní jazykové zkoušky, Ústí nad La",44556969,499999.0,2025-11-06,2025,"&quot;OAULPAR Odborné učebny 2024, dodávka nábytku&quot; projekt CZ.10.02.01/00/23_006/0000254",False
35488853,"Fakultní základní škola Olomouc, Tererovo nám. 1, příspěvková organizace",70234019,PETONA CZECH s. r. o.,04402618,126983.48,2025-11-04,2025,Objednávka lavic a židlí - PETONA CZECH,True
35483437,"Střední škola informatiky, poštovnictví a finančnictví Brno, příspěvková organizace",00380385,ALUXXON - TABULE s.r.o.,27151727,184462.81,2025-10-21,2025,"Kupní smlouva !. 112/2025 na školní lavice, židle a další nábytek",True
35482113,Mendelova univerzita v Brně,62156489,ACER WOODWAY s.r.o.,25343467,152205.9,2025-09-16,2025,Objednávka č.359910596 - chill out zona C,False
35472909,Základní škola a mateřská škola Smolkova v Praze 12,60437189,Desmex s.r.o.,14155419,90000.0,2025-11-05,2025,Nákup 15x set školního nábytku (1lavice+2židle),True
35470069,7. základní škola a mateřská škola Plzeň,49777505,B2B Partner s.r.o.,27830306,69787.0,2025-11-03,2025,Nákup nábytku.,True
35465601,"Střední škola André Citroëna Boskovice, příspěvková organizace",00056324,B2B Partner s.r.o.,27830306,78662.0,2025-11-05,2025,potvrzení objednávky - 7ks lavice (4-sedák),True
35456297,"Základní škola Ostrava, Gen. Píky 13A, příspěvková organizace",70933928,Moderní škola s.r.o.,28607376,382300.0,2025-10-23,2025,Objednávka lavic a židle do školních tříd,True
35452405,"Základní škola a střední škola Aš, příspěvková organizace",68781580,SKOLATO s.r.o.,05459818,62930.0,2023-05-10,2023,objednávka školních lavic a židlí,True
35447009,VYSOKÉ UČENÍ TECHNICKÉ V BRNĚ,00216305,UCHYTIL s.r.o.,60734078,2281000.0,2025-11-03,2025,Smlouva o dílo - Modernizace venkovního předprostoru objektu A5 v rámci vnitřní části areálu VUT FSI,False
35440193,"Základní škola Nový Jičín, Tyršova 1, příspěvková organizace",62330136,Dvěděti.cz s.r.o.,09198580,93192.65,2025-10-31,2025,Kupní smlouva na dodávku školního nábytku,True
35420049,Základní škola Písnická v Praze 12,61388254,AC Interiér s.r.o.,28065247,58646.69,2025-09-30,2025,Objednávka školních lavic a židlí,True
35414669,Statutární město Prostějov,00288659,Český Domov Media House s.r.o.,25792920,1248576.0,2025-10-29,2025,"smlouva o dílo - vydávání, výroba a distribuce Prostějovských radničních listů - 2026",False
35414601,"ČEPS, a.s.",25702556,"Základní škola a mateřská škola Hlučín - Bobrovníky,",75027143,100000.0,2025-10-14,2025,"Příspěvek na vybavení učebny (interaktivní tabule, lavice, židle).",False
35401493,"Základní škola, Česká Lípa, Partyzánská 1053, příspěvková organizace",48283029,RESSED s.r.o.,04115031,58326.0,2025-10-24,2025,Objednávka lavic,True
37493837,"Základní škola Strakonice, Dukelská 166",47255838,"Základní škola Strakonice, Dukelská 166",47255838,97382.0,2026-03-31,2026,"Žákovský nábytek, katedra, desky",True
36576749,"Statutární město Ostrava, městský obvod Hošťálkovice",00845451,Baar Group s.r.o.,06745342,1331690.0,2025-08-28,2025,Registr smluv_Dodatek č.1_Kupní smlouva _IROP02_2024_069_2025_Baar_ZŠ,False
36413357,Statutární město Havířov,00297488,ARTENDR s.r.o.,24190853,290000.0,2026-01-13,2026,"Smlouva o dílo na zhotovení projektové dokumentace, výkon inženýrské činnosti a autorský dozor - zpracování PD na sanaci",False
36026941,Základní škola,49333852,Rapid Design s.r.o.,01974769,131500.0,2025-12-01,2025,Žákovský nábytek,True
35809617,"Obchodní akademie Dr. Edvarda Beneše, Slaný, Smetanovo nám. 1200",61894354,"KECIP, s.r.o.",25426842,633800.0,2025-11-28,2025,Inovativní vybavení učeben a otevřená studovna na OA Slaný nábytek,True
35577545,"Střední odborné učiliště opravárenské, Králíky, Předměstí 427",00087939,RICOH Czech Republic s.r.o.,48117820,2704618.62,2025-11-10,2025,Kupní smlouva -nábytek a zařízení IT,True
35559517,Statutární město Olomouc,00299308,"NOVATRONIC, s.r.o.",62302701,1470000.0,2025-11-06,2025,"Sv. Kopeček - objekt Křičkova (nábytek)_Kupní smlouva_dodávka volného nábytku do učeben, kabinetu, cvičné kuchyně, šaten",False
35541977,"Základní škola Náchod-Plhov, Příkopy 1186",70154287,"Základní škola Náchod-Plhov, Příkopy 1186",70154287,1547392.77,2024-08-30,2024,Vybavení odborných učeben,True
35528573,"Základní škola Lovosice, Sady pionýrů 355/2, okres Litoměřice",46773461,"KXN CZ, s.r.o.",28784111,538750.0,2025-10-22,2025,1.	Učebna fyziky - chemie,True
35509605,"Základní škola a Mateřská škola, Nová 5, České Budějovice",04677722,"Artspect, a.s.",28123395,650716.0,2025-10-27,2025,"&quot;Základní škola a Mateřská škola, Nová 5, České Budějovice - nábytek do učebny pro výuku přírodopisu&quot;",True
35439109,"Základní škola a Praktická škola, Český Brod, Žitomířská 1359",70829489,Alekama s.r.o.,09157310,95740.0,2025-10-30,2025,Kupní smlouva - dodávka nábytku do PC učebny a hudebny,True
35369465,"Sociálně-právní institut, s.r.o.",61538353,"Evropská obchodní akademie, Děčín I, Komenského náměstí 2, příspěvková organizac",47274611,645235.0,2025-10-27,2025,"Modernizace odborných učeben, EOA Děčín - dodávka nábytku, projekt CZ.10.02.01/00/23_006/0000270",False
35366085,"Základní škola Břeclav, Na Valtické 31A, příspěvková organizace",63434474,Křovina s.r.o.,26424819,63704.66,2025-10-24,2025,Objednávka nábytku,True
